company,period,metric,value
industrial_services,2024-07,rd,0.0
industrial_services,2024-07,ga,2100581.7272326252
industrial_services,2024-07,ebitda,456145.92092939746
industrial_services,2024-07,net_income,271480.277534224
industrial_services,2024-07,cash,7089463.784469115
industrial_services,2024-07,accounts_receivable,27392061.141870294
industrial_services,2024-07,inventory,0.0
industrial_services,2024-07,accounts_payable,15937069.166001871
industrial_services,2024-07,debt,27000000.0
industrial_services,2024-07,equity,-8455544.239662461
industrial_services,2024-07,operating_cash_flow,296674.731662385
industrial_services,2024-07,investing_cash_flow,-988500.1423073215
industrial_services,2024-07,financing_cash_flow,11449.071081730837
industrial_services,2024-07,net_cash_flow,-680376.3395632057
industrial_services,2024-07,total_assets,34481524.92633941
industrial_services,2024-07,total_liabilities_and_equity,34481524.92633941
industrial_services,2024-08,revenue,16339488.526771372
industrial_services,2024-08,cogs,11429598.647067156
industrial_services,2024-08,gross_profit,4909889.8797042165
industrial_services,2024-08,sales_marketing,1641707.979998704
industrial_services,2024-08,rd,0.0
industrial_services,2024-08,ga,2006680.9697419526
industrial_services,2024-08,ebitda,1261500.9299635598
industrial_services,2024-08,net_income,907710.7346712123
industrial_services,2024-08,cash,7172256.379049872
industrial_services,2024-08,accounts_receivable,27232480.87795229
industrial_services,2024-08,inventory,0.0
industrial_services,2024-08,accounts_payable,15239464.862756208
industrial_services,2024-08,debt,27000000.0
industrial_services,2024-08,equity,-7834727.605754048
industrial_services,2024-08,operating_cash_flow,923708.6326969301
industrial_services,2024-08,investing_cash_flow,-861077.5661522995
industrial_services,2024-08,financing_cash_flow,20161.528036127078
industrial_services,2024-08,net_cash_flow,82792.59458075764
industrial_services,2024-08,total_assets,34404737.25700216
industrial_services,2024-08,total_liabilities_and_equity,34404737.25700216
industrial_services,2024-09,revenue,16739398.45656126
industrial_services,2024-09,cogs,12243915.103771364
industrial_services,2024-09,gross_profit,4495483.352789896
industrial_services,2024-09,sales_marketing,2155685.4097171305
industrial_services,2024-09,rd,0.0
industrial_services,2024-09,ga,2395196.744484534
industrial_services,2024-09,ebitda,-55398.80141176842
industrial_services,2024-09,net_income,-167898.80141176842
industrial_services,2024-09,cash,6274283.487325909
industrial_services,2024-09,accounts_receivable,27898997.4276021
industrial_services,2024-09,inventory,0.0
industrial_services,2024-09,accounts_payable,16325220.13836182
industrial_services,2024-09,debt,27000000.0
industrial_services,2024-09,equity,-9151939.223433807
industrial_services,2024-09,operating_cash_flow,-107235.02092972859
industrial_services,2024-09,investing_cash_flow,-608204.6622043627
industrial_services,2024-09,financing_cash_flow,-182533.20858987235
industrial_services,2024-09,net_cash_flow,-897972.8917239637
industrial_services,2024-09,total_assets,34173280.91492801
industrial_services,2024-09,total_liabilities_and_equity,34173280.91492801
industrial_services,2024-10,revenue,16007280.695995314
industrial_services,2024-10,cogs,11627223.00818211
industrial_services,2024-10,gross_profit,4380057.687813204
industrial_services,2024-10,sales_marketing,2143084.0799168977
industrial_services,2024-10,rd,0.0
industrial_services,2024-10,ga,1834577.4375476756
industrial_services,2024-10,ebitda,402396.1703486303
industrial_services,2024-10,net_income,229017.97457541793
industrial_services,2024-10,cash,6208229.941398926
industrial_services,2024-10,accounts_receivable,26678801.159992192
industrial_services,2024-10,inventory,0.0
industrial_services,2024-10,accounts_payable,15502964.010909481
industrial_services,2024-10,debt,27000000.0
industrial_services,2024-10,equity,-9615932.909518363
industrial_services,2024-10,operating_cash_flow,300405.1636200116
industrial_services,2024-10,investing_cash_flow,-627120.3256303024
industrial_services,2024-10,financing_cash_flow,260661.6160833086
industrial_services,2024-10,net_cash_flow,-66053.54592698225
industrial_services,2024-10,total_assets,32887031.101391118
industrial_services,2024-10,total_liabilities_and_equity,32887031.101391118
industrial_services,2024-11,revenue,16695119.638012137
industrial_services,2024-11,cogs,11733019.214944704
industrial_services,2024-11,gross_profit,4962100.423067434
industrial_services,2024-11,sales_marketing,1822310.799941799
industrial_services,2024-11,rd,0.0
industrial_services,2024-11,ga,1926726.894901134
industrial_services,2024-11,ebitda,1213062.728224501
industrial_services,2024-11,net_income,869444.5552973559
industrial_services,2024-11,cash,6509116.776685275
industrial_services,2024-11,accounts_receivable,27825199.396686897
industrial_services,2024-11,inventory,0.0
industrial_services,2024-11,accounts_payable,15644025.61992627
industrial_services,2024-11,debt,27000000.0
industrial_services,2024-11,equity,-8309709.446554098
industrial_services,2024-11,operating_cash_flow,857351.7808035797
industrial_services,2024-11,investing_cash_flow,-738280.4842168291
industrial_services,2024-11,financing_cash_flow,181815.53869959808
industrial_services,2024-11,net_cash_flow,300886.8352863487
industrial_services,2024-11,total_assets,34334316.17337217
industrial_services,2024-11,total_liabilities_and_equity,34334316.17337217
industrial_services,2024-12,revenue,17182877.613446556
industrial_services,2024-12,cogs,12231605.527723033
industrial_services,2024-12,gross_profit,4951272.085723523
industrial_services,2024-12,sales_marketing,2003867.651194724
industrial_services,2024-12,rd,0.0
industrial_services,2024-12,ga,2456619.524622518
industrial_services,2024-12,ebitda,490784.90990628116
industrial_services,2024-12,net_income,298845.07882596215
industrial_services,2024-12,cash,5804814.1131358575
industrial_services,2024-12,accounts_receivable,28638129.35574426
industrial_services,2024-12,inventory,0.0
industrial_services,2024-12,accounts_payable,16308807.370297378
industrial_services,2024-12,debt,27000000.0
industrial_services,2024-12,equity,-8865863.901417261
industrial_services,2024-12,operating_cash_flow,308662.7761348219
industrial_services,2024-12,investing_cash_flow,-786097.0956864082
industrial_services,2024-12,financing_cash_flow,-226868.34399783146
industrial_services,2024-12,net_cash_flow,-704302.6635494179
industrial_services,2024-12,total_assets,34442943.46888012
industrial_services,2024-12,total_liabilities_and_equity,34442943.46888012
industrial_services,2025-01,revenue,15632190.77175135
industrial_services,2025-01,cogs,11377488.169780126
industrial_services,2025-01,gross_profit,4254702.601971224
industrial_services,2025-01,sales_marketing,1420751.9936094715
industrial_services,2025-01,rd,0.0
industrial_services,2025-01,ga,2055786.3291644512
industrial_services,2025-01,ebitda,778164.2791973012
industrial_services,2025-01,net_income,525874.780565868
industrial_services,2025-01,cash,5797754.384293438
industrial_services,2025-01,accounts_receivable,26053651.28625225
industrial_services,2025-01,inventory,0.0
industrial_services,2025-01,accounts_payable,15169984.226373501
industrial_services,2025-01,debt,27000000.0
industrial_services,2025-01,equity,-10318578.555827815
industrial_services,2025-01,operating_cash_flow,600647.5547728727
industrial_services,2025-01,investing_cash_flow,-648094.6153926348
industrial_services,2025-01,financing_cash_flow,40387.33177734212
industrial_services,2025-01,net_cash_flow,-7059.728842419929
industrial_services,2025-01,total_assets,31851405.670545686
industrial_services,2025-01,total_liabilities_and_equity,31851405.670545686
industrial_services,2025-02,revenue,15955866.31745724
industrial_services,2025-02,cogs,11807316.19988653
industrial_services,2025-02,gross_profit,4148550.1175707094
industrial_services,2025-02,sales_marketing,1739392.687243671
industrial_services,2025-02,rd,0.0
industrial_services,2025-02,ga,2367205.1943704593
industrial_services,2025-02,ebitda,41952.23595657945
industrial_services,2025-02,net_income,-70547.76404342055
industrial_services,2025-02,cash,5237842.67046711
industrial_services,2025-02,accounts_receivable,26593110.5290954
industrial_services,2025-02,inventory,0.0
industrial_services,2025-02,accounts_payable,15743088.266515374
industrial_services,2025-02,debt,27000000.0
industrial_services,2025-02,equity,-10912135.066952862
industrial_services,2025-02,operating_cash_flow,-20266.899398072062
industrial_services,2025-02,investing_cash_flow,-619535.6397846686
industrial_services,2025-02,financing_cash_flow,79890.82535641344
industrial_services,2025-02,net_cash_flow,-559911.7138263271
industrial_services,2025-02,total_assets,31830953.199562512
industrial_services,2025-02,total_liabilities_and_equity,31830953.199562512
industrial_services,2025-03,revenue,17101862.7748159
industrial_services,2025-03,cogs,12388412.058539331
industrial_services,2025-03,gross_profit,4713450.716276567
industrial_services,2025-03,sales_marketing,2208728.349619767
industrial_services,2025-03,rd,0.0
industrial_services,2025-03,ga,2617480.933528975
industrial_services,2025-03,ebitda,-112758.56687217485
industrial_services,2025-03,net_income,-225258.56687217485
industrial_services,2025-03,cash,4465010.389965111
industrial_services,2025-03,accounts_receivable,28503104.624693166
industrial_services,2025-03,inventory,0.0
industrial_services,2025-03,accounts_payable,16517882.744719109
industrial_services,2025-03,debt,27000000.0
industrial_services,2025-03,equity,-10549767.730060829
industrial_services,2025-03,operating_cash_flow,-144000.6958538915
industrial_services,2025-03,investing_cash_flow,-695420.177958702
industrial_services,2025-03,financing_cash_flow,66588.59331059504
industrial_services,2025-03,net_cash_flow,-772832.2805019985
industrial_services,2025-03,total_assets,32968115.01465828
industrial_services,2025-03,total_liabilities_and_equity,32968115.01465828
industrial_services,2025-04,revenue,16621298.185877703
industrial_services,2025-04,cogs,12211368.731485218
industrial_services,2025-04,gross_profit,4409929.454392485
industrial_services,2025-04,sales_marketing,2227277.017361217
industrial_services,2025-04,rd,0.0
industrial_services,2025-04,ga,2014589.1464270502
industrial_services,2025-04,ebitda,168063.2906042179
industrial_services,2025-04,net_income,43894.99957733215
industrial_services,2025-04,cash,3447161.9886358306
industrial_services,2025-04,accounts_receivable,27702163.64312951
industrial_services,2025-04,inventory,0.0
industrial_services,2025-04,accounts_payable,16281824.975313623
industrial_services,2025-04,debt,27000000.0
industrial_services,2025-04,equity,-12132499.343548283
industrial_services,2025-04,operating_cash_flow,68504.45920157549
industrial_services,2025-04,investing_cash_flow,-951236.481859738
industrial_services,2025-04,financing_cash_flow,-135116.37867111835
industrial_services,2025-04,net_cash_flow,-1017848.4013292808
industrial_services,2025-04,total_assets,31149325.63176534
industrial_services,2025-04,total_liabilities_and_equity,31149325.63176534
industrial_services,2025-05,revenue,17242471.766631186
industrial_services,2025-05,cogs,12357774.220414372
industrial_services,2025-05,gross_profit,4884697.546216814
industrial_services,2025-05,sales_marketing,2070010.3588115354
industrial_services,2025-05,rd,0.0
industrial_services,2025-05,ga,1823083.0737537497
industrial_services,2025-05,ebitda,991604.113651529
industrial_services,2025-05,net_income,694492.2497847079
industrial_services,2025-05,cash,3452376.6819507657
industrial_services,2025-05,accounts_receivable,28737452.944385312
industrial_services,2025-05,inventory,0.0
industrial_services,2025-05,accounts_payable,16477032.29388583
industrial_services,2025-05,debt,27000000.0
industrial_services,2025-05,equity,-11287202.667549752
industrial_services,2025-05,operating_cash_flow,756545.0708414038
industrial_services,2025-05,investing_cash_flow,-803295.4554317532
industrial_services,2025-05,financing_cash_flow,51965.07790528447
industrial_services,2025-05,net_cash_flow,5214.693314935073
industrial_services,2025-05,total_assets,32189829.62633608
industrial_services,2025-05,total_liabilities_and_equity,32189829.62633608
industrial_services,2025-06,revenue,16593186.738077663
industrial_services,2025-06,cogs,12116891.63165044
industrial_services,2025-06,gross_profit,4476295.1064272225
industrial_services,2025-06,sales_marketing,2186448.1205307613
industrial_services,2025-06,rd,0.0
industrial_services,2025-06,ga,1875102.912396558
industrial_services,2025-06,ebitda,414744.0734999031
industrial_services,2025-06,net_income,238772.81806492343
industrial_services,2025-06,cash,3167685.200269428
industrial_services,2025-06,accounts_receivable,27655311.23012944
industrial_services,2025-06,inventory,0.0
industrial_services,2025-06,accounts_payable,16155855.508867253
industrial_services,2025-06,debt,27000000.0
industrial_services,2025-06,equity,-12332859.078468386
industrial_services,2025-06,operating_cash_flow,240762.98177355406
industrial_services,2025-06,investing_cash_flow,-610637.3637208514
industrial_services,2025-06,financing_cash_flow,85182.90026595962
industrial_services,2025-06,net_cash_flow,-284691.4816813377
industrial_services,2025-06,total_assets,30822996.430398867
industrial_services,2025-06,total_liabilities_and_equity,30822996.430398867
industrial_services,2025-07,revenue,17261989.962707315
industrial_services,2025-07,cogs,12463455.872794028
industrial_services,2025-07,gross_profit,4798534.089913286
